  260000,    63282,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
  260000,    71371,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
  260000,    75144,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
  260000,    74756,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
  260000,    74533,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
  260000,    77741,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
  218802,    81328,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
  171036,    83333,        -,        -,        -,        -,        -,        -,        -,        -,        -,      763

  260000,    62849,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
  260000,    71409,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
  260000,    75447,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
  260000,    74626,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
  260000,    75597,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
  260000,    78074,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
  217232,    82403,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
  168847,    82424,        -,        -,        -,        -,        -,        -,        -,        -,        -,      673

  260000,    62985,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
  260000,    71390,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
  260000,    75982,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
  260000,    74949,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
  260000,    75432,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
  260000,    77807,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
  218108,    81650,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
  168476,    84101,        -,        -,        -,        -,        -,        -,        -,        -,        -,      736

  260000,    63684,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
  260000,    71834,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
  260000,    75379,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
  260000,    75183,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
  260000,    75577,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
  260000,    76997,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
  223404,    81110,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
  170688,    76502,        -,        -,        -,        -,        -,        -,        -,        -,        -,      771

